,,,,,,,,
,,M0502001,FOODHOOD美式煙燻烤牛肉Pastrami 60G,20270108,20270108            ,15,295,台中倉庫
,,I0101008,梅原檸檬皮丁1K,20270109,20270109            ,330,296,好好立和-台北倉
,,B0104010,菲仕蘭莫扎里拉乾酪10KG,20270110,20270110            ,43,297,客訂品-台北倉
,,A0306012,十八麥石磨式蕎麥粉(甜蕎),20270111,20270111            ,13,298,客訂品-台北倉
,,H0401018,苗林斗南町越光米5KG,20270111,20270111            ,15,298,台中倉庫
,,H0401018,苗林斗南町越光米5KG,20270111,20270111            ,51,298,台北倉庫
,,H0401018,苗林斗南町越光米5KG,20270111,20270111            ,8,298,苗栗倉庫
,,K0101049,Marusaya鰹魚片2K,20270112,20270112            ,10,299,台北倉庫
,,K0101049,Marusaya鰹魚片2K,20270112,20270112            ,20,299,好好立和-台北倉
,,K0101223,FOODHOOD冷凍生蕎麥麵120G,20270112,20270112            ,1029,299,客訂品-台中倉
,,A0105008,大陽製粉麥嵐綺法國粉25KG,20270113,20270113            ,30,300,苗栗倉庫
,,B0205001,LUXE北海道鮮奶油乾酪,20270113,20270113            ,1200,300,好好立和-台北倉
,,G0601003,森半焙茶粉500G,20270113,20270113            ,20,300,台北倉庫
,,J0101013,橫井釀造米醋-白壽1.8L,20270113,20270113            ,5,300,客訂品-台北倉
,,M0101002,信功法蘭克福香腸(原味)25G,20270113,20270113            ,37,300,台中倉庫
,,M0101002,信功法蘭克福香腸(原味)25G,20270113,20270113            ,679,300,台北倉庫
,,M0101002,信功法蘭克福香腸(原味)25G,20270113,20270113            ,76,300,苗栗倉庫
,,C0107002,九鬼太白純正胡麻油1650G,20270114,20270114            ,264,301,好好立和-台北倉
,,I0404038,SICOLY冷凍草莓果粒1KG,20270114,20270114            ,7,301,台中倉庫
,,I0404038,SICOLY冷凍草莓果粒1KG,20270114,20270114            ,107,301,台北倉庫
,,I0404038,SICOLY冷凍草莓果粒1KG,20270114,20270114            ,750,301,好食在
,,I0404038,SICOLY冷凍草莓果粒1KG,20270114,20270114            ,3,301,苗栗倉庫
,,M0101003,信功法蘭克福香腸(原味)50G,20270114,20270114            ,782,301,台中倉庫
,,A0314001,東星玉米粉450G,20270115,20270115            ,22,302,台中倉庫
,,K0301026,黃金鵝油(原味),20270115,20270115            ,2,302,台中倉庫
,,K0301026,黃金鵝油(原味),20270115,20270115            ,1,302,台北倉庫
,,F0101049,L'Opera Dark N.1 59%(鈕扣)黑巧克力5K,20270116,20270116            ,45,303,台北倉庫
,,F0101049,L'Opera Dark N.1 59%(鈕扣)黑巧克力5K,20270116,20270116            ,25,303,苗栗倉庫
,,J0399033,西京白味噌 別撰,20270116,20270116            ,250,303,台北倉庫
,,J0399033,西京白味噌 別撰,20270116,20270116            ,250,303,好好立和-台北倉
,,J0399074,丸米一休味噌,20270116,20270116            ,399,303,客訂品-台北倉
,,K0101223,FOODHOOD冷凍生蕎麥麵120G,20270116,20270116            ,2018,303,客訂品-台中倉
,,K0201071,達客香草莢濃縮醬,20270116,20270116            ,10,303,台中倉庫
,,K0201071,達客香草莢濃縮醬,20270116,20270116            ,18,303,台北倉庫
,,K0201071,達客香草莢濃縮醬,20270116,20270116            ,1,303,苗栗倉庫
,,L0199003,伊那種助1K,20270116,20270116            ,10,303,客訂品-台中倉
,,H0301031,義香熟黑芝麻粉,20270118,20270118            ,12,305,台中倉庫
,,H0301031,義香熟黑芝麻粉,20270118,20270118            ,9,305,台北倉庫
,,K0101048,Marusaya宗田削2K,20270119,20270119            ,25,306,好好立和-台北倉
,,M0101001,信功法蘭克福香腸(原味)20G,20270119,20270119            ,232,306,台中倉庫
,,M0101001,信功法蘭克福香腸(原味)20G,20270119,20270119            ,12,306,台北倉庫
,,M0101003,信功法蘭克福香腸(原味)50G,20270119,20270119            ,168,306,台中倉庫
,,M0101003,信功法蘭克福香腸(原味)50G,20270119,20270119            ,238,306,台北倉庫
,,M0101003,信功法蘭克福香腸(原味)50G,20270119,20270119            ,134,306,苗栗倉庫
,,M0101011,信功四角火腿片1K,20270119,20270119            ,36,306,台中倉庫
,,M0101011,信功四角火腿片1K,20270119,20270119            ,94,306,台北倉庫
,,B0901004,烏鶖煉奶3.64KG,20270120,20270120            ,5,307,台中倉庫
,,B0901004,烏鶖煉奶3.64KG,20270120,20270120            ,25,307,苗栗倉庫
,,M0101002,信功法蘭克福香腸(原味)25G,20270120,20270120            ,240,307,台中倉庫
,,M0101002,信功法蘭克福香腸(原味)25G,20270120,20270120            ,480,307,苗栗倉庫
,,M0199009,FOODHOOD辣味風乾臘腸Cayenne Pepper Salami 60G,20270120,20270120            ,11,307,台中倉庫
,,M0199010,FOODHOOD煙燻梅花培根Bacon 60G,20270120,20270120            ,9,307,台中倉庫
,,M0199010,FOODHOOD煙燻梅花培根Bacon 60G,20270120,20270120            ,136,307,台北倉庫
,,M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,20270120,20270120            ,25,307,台中倉庫
,,M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,20270120,20270120            ,48,307,台北倉庫
,,M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,20270120,20270120            ,5,307,苗栗倉庫
,,M0502001,FOODHOOD美式煙燻烤牛肉Pastrami 60G,20270120,20270120            ,27,307,台北倉庫
,,F0102002,水滴狀巧克力5K,20270121,20270121            ,4,308,苗栗倉庫
,,H0301029,義香熟黑芝麻粒,20270121,20270121            ,11,308,台中倉庫
,,H0301029,義香熟黑芝麻粒,20270121,20270121            ,4,308,台北倉庫
,,H0301030,義香熟白芝麻粒,20270121,20270121            ,2,308,台中倉庫
,,H0301030,義香熟白芝麻粒,20270121,20270121            ,1,308,台北倉庫
,,H0301030,義香熟白芝麻粒,20270121,20270121            ,6,308,苗栗倉庫
,,H0399034,信豐脫殼紅藜,20270121,20270121            ,1,308,台北倉庫
,,I0503018,秉豐台灣土鳳梨餡3.6KG,20270121,20270121            ,15,308,客訂品-台北倉
,,I0503018,秉豐台灣土鳳梨餡3.6KG,20270121,20270121            ,2,308,客訂品-苗栗倉
,,I0101002,梅原橘皮丁1K,20270122,20270122            ,240,309,好好立和-台北倉
,,J0101021,橫井釀造 真黑醋500ML,20270122,20270122            ,12,309,客訂品-台北倉
,,J0201007,Kenko柔和金芝麻沙拉醬1L,20270122,20270122            ,360,309,好好立和-台北倉
,,J0399091,Plum梅肉醬280G,20270122,20270122            ,22,309,台中倉庫
,,J0399091,Plum梅肉醬280G,20270122,20270122            ,133,309,台北倉庫
,,L0399006,東方鹼水(碳酸鉀60%),20270122,20270122            ,-1.06685493772574E-15,309,製麵部加工倉
,,M0201002,正點香燻雞肉片1K,20270122,20270122            ,14,309,苗栗倉庫
,,K0101060,台灣九號冷凍帶殼毛豆1KG,20270123,20270123            ,198,310,台北倉庫
,,K0101060,台灣九號冷凍帶殼毛豆1KG,20270123,20270123            ,19,310,苗栗倉庫
,,A0105010,大陽製粉麥嵐綺特高筋粉25KG,20270124,20270124            ,90,311,苗栗倉庫
,,I0101011,梅原柚子細粒1K,20270126,20270126            ,120,313,好好立和-台北倉
,,I0101014,梅原柚子丁1K,20270126,20270126            ,120,313,好好立和-台北倉
,,J0501002,三州三河味醂700ml,20270126,20270126            ,72,313,台北倉庫
,,M0101001,信功法蘭克福香腸(原味)20G,20270126,20270126            ,468,313,台中倉庫
,,M0101001,信功法蘭克福香腸(原味)20G,20270126,20270126            ,120,313,苗栗倉庫
,,M0201002,正點香燻雞肉片1K,20270126,20270126            ,12,313,台北倉庫
,,B0202001,MG奶油乳酪2K,20270127,20270127            ,120,314,台北倉庫
,,I0101004,梅原橘皮薄片(絲)1K,20270127,20270127            ,60,314,好好立和-台北倉
,,I0599047,筑波乳業開心果醬1K,20270127,20270127            ,4,314,台中倉庫
,,I0599047,筑波乳業開心果醬1K,20270127,20270127            ,199,314,台北倉庫
,,I0599047,筑波乳業開心果醬1K,20270127,20270127            ,238,314,好好立和-台北倉
,,M0101003,信功法蘭克福香腸(原味)50G,20270127,20270127            ,600,314,台北倉庫
,,M0101003,信功法蘭克福香腸(原味)50G,20270127,20270127            ,240,314,苗栗倉庫
,,H0301029,義香熟黑芝麻粒,20270128,20270128            ,12,315,苗栗倉庫
,,K0201134,伊那寒天 C-300(打蛋白粉) 1KG,20270128,20270128            ,1,315,客訂品-台北倉
,,M0101004,信功法蘭克福香腸(原味)115G,20270128,20270128            ,139,315,台中倉庫
,,M0101004,信功法蘭克福香腸(原味)115G,20270128,20270128            ,88,315,台北倉庫
,,M0101004,信功法蘭克福香腸(原味)115G,20270128,20270128            ,63,315,苗栗倉庫
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,66,317,台中倉庫
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,421,317,台北倉庫
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,3460,317,好食在
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,600,317,客訂品-台中倉
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,65,317,客訂品-台北倉
,,F0301010,L'Opera可可粉600G,20270130,20270130            ,83,317,苗栗倉庫
,,I0599024,Corsiglia義大利榛果醬1K,20270130,20270130            ,8,317,台中倉庫
,,I0599024,Corsiglia義大利榛果醬1K,20270130,20270130            ,37,317,台北倉庫
,,I0599024,Corsiglia義大利榛果醬1K,20270130,20270130            ,4,317,苗栗倉庫
,,K0101223,FOODHOOD冷凍生蕎麥麵120G,20270130,20270130            ,1995,317,客訂品-台中倉
,,L0302006,松谷泰國摩奇粉(QQ1),20270130,20270130            ,33,317,委外加工倉
,,D0699001,達客防潮糖粉1KG/包,20270131,20270131            ,2,318,台中倉庫
,,D0699001,達客防潮糖粉1KG/包,20270131,20270131            ,77,318,台北倉庫
,,D0699001,達客防潮糖粉1KG/包,20270131,20270131            ,18,318,苗栗倉庫
,,J0499024,東丸淡口醬油18L,20270131,20270131            ,3,318,台中倉庫
,,J0499058,東丸濃口醬油20L,20270131,20270131            ,3,318,台中倉庫
,,J0499058,東丸濃口醬油20L,20270131,20270131            ,6,318,苗栗倉庫
,,H0301031,義香熟黑芝麻粉,20270201,20270201            ,1,319,苗栗倉庫
,,J9999022,頂呱呱油SOBA辣油,20270201,20270201            ,16,319,客訂品-台北倉
,,J9999024,頂呱呱油SOBA特製油,20270201,20270201            ,80,319,客訂品-台北倉
,,J9999025,頂呱呱油SOBA辛味調料,20270201,20270201            ,5,319,客訂品-台北倉
,,J9999028,頂呱呱油SOBA醬1.5L,20270201,20270201            ,120,319,客訂品-台北倉
,,J9999029,頂呱呱油SOBA辣味噌醬1.25KG,20270201,20270201            ,75,319,客訂品-台北倉
,,K0101223,FOODHOOD冷凍生蕎麥麵120G,20270201,20270201            ,2945,319,客訂品-台中倉
,,A0314001,東星玉米粉450G,20270202,20270202            ,245,320,台中倉庫
,,A0314001,東星玉米粉450G,20270202,20270202            ,140,320,苗栗倉庫
,,I0507007,FOODHOOD法國蒙太古奶油紅豆粒餡(上白糖)1KG,20270202,20270202            ,15,320,台中倉庫
,,I0507007,FOODHOOD法國蒙太古奶油紅豆粒餡(上白糖)1KG,20270202,20270202            ,245,320,台北倉庫
,,I0507007,FOODHOOD法國蒙太古奶油紅豆粒餡(上白糖)1KG,20270202,20270202            ,13,320,苗栗倉庫
,,J0399029,Maruya八丁味噌本漉2KG,20270202,20270202            ,12,320,台北倉庫
,,J0399029,Maruya八丁味噌本漉2KG,20270202,20270202            ,36,320,好好立和-台北倉
,,K0101046,Marusaya鯖魚粉5K,20270202,20270202            ,4,320,台北倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270202,20270202            ,6,320,台中倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270202,20270202            ,3,320,苗栗倉庫
,,L0302005,松谷日本摩奇粉PV-1,20270202,20270202            ,550,320,苗栗倉庫
,,A0105012,大陽製粉麵包職人25KG,20270203,20270203            ,80,321,苗栗倉庫
,,B0205001,LUXE北海道鮮奶油乾酪,20270203,20270203            ,1800,321,好好立和-台北倉
,,M0101003,信功法蘭克福香腸(原味)50G,20270203,20270203            ,120,321,苗栗倉庫
,,H0203009,台灣高雄9號特級紅豆1KG,20270204,20270204            ,14,322,台中倉庫
,,H0203009,台灣高雄9號特級紅豆1KG,20270204,20270204            ,18,322,台北倉庫
,,H0203009,台灣高雄9號特級紅豆1KG,20270204,20270204            ,11,322,苗栗倉庫
,,H0305006,九鬼黑胡麻沖泡粉150G,20270204,20270204            ,120,322,好好立和-台北倉
,,I0699006,FOODHOOD乾燥覆盆子碎粒200G,20270204,20270204            ,6,322,台中倉庫
,,I0699006,FOODHOOD乾燥覆盆子碎粒200G,20270204,20270204            ,7,322,台北倉庫
,,I0699006,FOODHOOD乾燥覆盆子碎粒200G,20270204,20270204            ,2,322,苗栗倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270204,20270204            ,24,322,台中倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270204,20270204            ,6,322,台北倉庫
,,B0301001,荷蘭梵谷切丁乾酪1K,20270205,20270205            ,4,323,客訂品-台北倉
,,G0601007,靜岡浜佐園抹茶粉B 1KG,20270205,20270205            ,30,323,台中_調撥在途
,,G0601007,靜岡浜佐園抹茶粉B 1KG,20270205,20270205            ,200,323,台北倉庫
,,G0601007,靜岡浜佐園抹茶粉B 1KG,20270205,20270205            ,370,323,好好立和-台北倉
,,K0101151,鰹魚粉8號500G,20270205,20270205            ,200,323,好好立和-台北倉
,,K0101152,FS混合魚細片2KG,20270205,20270205            ,480,323,好好立和-台北倉
,,Z0010008,和發蛋白粉25KG(製麵專用),20270205,20270618            ,0.132,323,製麵部加工倉
,,B0104006,Campina無水奶油10KG,20270208,20270208            ,2,326,苗栗倉庫
,,H0301031,義香熟黑芝麻粉,20270208,20270208            ,18,326,台北倉庫
,,B0104016,荷蘭皇家菲仕蘭無水奶油,20270209,20270209            ,3,327,客訂品-苗栗倉
,,H0301031,義香熟黑芝麻粉,20270209,20270209            ,6,327,台北倉庫
,,M0199010,FOODHOOD煙燻梅花培根Bacon 60G,20270209,20270209            ,100,327,台北倉庫
,,B0205001,LUXE北海道鮮奶油乾酪,20270211,20270211            ,1200,329,好好立和-台北倉
,,F0101016,L'Opera薩瑪娜62%(鈕扣)產地巧克力5K,20270211,20270211            ,5,329,台中倉庫
,,I0299033,守窯者台灣煙燻龍眼乾(五天五夜)18KG,20270211,20270211            ,1,329,台中倉庫
,,B0901004,烏鶖煉奶3.64KG,20270212,20270212            ,60,330,苗栗倉庫
,,F0101049,L'Opera Dark N.1 59%(鈕扣)黑巧克力5K,20270212,20270212            ,25,330,台中倉庫
,,H0102003,加州1/8核桃30lb,20270212,20270212            ,13,330,台北鎖貨倉
,,H0102004,加州1/8核桃1KG,20270212,20270212            ,18,330,台中倉庫
,,H0102004,加州1/8核桃1KG,20270212,20270212            ,22,330,台北倉庫
,,H0102004,加州1/8核桃1KG,20270212,20270212            ,39,330,苗栗倉庫
,,K0301026,黃金鵝油(原味),20270212,20270212            ,10,330,台中倉庫
,,K0301026,黃金鵝油(原味),20270212,20270212            ,5,330,台北倉庫
,,K0301026,黃金鵝油(原味),20270212,20270212            ,9,330,苗栗倉庫
,,I0402020,BOIRON冷凍白蜜桃果泥(調貨),20270213,20270213            ,9,331,客訂品-台北倉
,,F0301009,L'Opera可可脂3K,20270216,20270216            ,2,334,台中倉庫
,,F0301009,L'Opera可可脂3K,20270216,20270216            ,19,334,台北倉庫
,,F0301009,L'Opera可可脂3K,20270216,20270216            ,80,334,好食在
,,J9999045,Maille魅雅芥茉籽醬845G,20270216,20270216            ,5,334,台北倉庫
,,J9999045,Maille魅雅芥茉籽醬845G,20270216,20270216            ,6,334,苗栗倉庫
,,J0101020,橫井釀造 果實醋─蘋果醋1.8L,20270218,20270218            ,4,336,客訂品-台北倉
,,G0601020,滿壽多園 靜岡綠茶包4G,20270219,20270219            ,2,337,台中倉庫
,,G0601020,滿壽多園 靜岡綠茶包4G,20270219,20270219            ,51,337,台北倉庫
,,J0604001,麥芽製品EUROMALT 5KG,20270219,20270219            ,11,337,台中倉庫
,,J0604001,麥芽製品EUROMALT 5KG,20270219,20270219            ,8,337,台北倉庫
,,J0604001,麥芽製品EUROMALT 5KG,20270219,20270219            ,30,337,苗栗倉庫
,,K0101078,小倉屋 北海道天然日高昆布1K,20270219,20270219            ,1,337,苗栗倉庫
,,I0599042,蓉櫻農場桂花釀(600-650克),20270220,20270220            ,2,338,台中倉庫
,,K0101081,小倉屋 北海道天然利尻昆布1K,20270221,20270221            ,2,339,台中倉庫
,,L0203005,巧拌師無鋁雙效泡打粉2KG,20270221,20270221            ,14,339,台中倉庫
,,L0203005,巧拌師無鋁雙效泡打粉2KG,20270221,20270221            ,72,339,台北倉庫
,,L0203005,巧拌師無鋁雙效泡打粉2KG,20270221,20270221            ,66,339,苗栗倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270222,20270222            ,40,340,台北倉庫
,,A0306012,十八麥石磨式蕎麥粉(甜蕎),20270223,20270223            ,20,341,客訂品-台北倉
,,B0104016,荷蘭皇家菲仕蘭無水奶油,20270223,20270223            ,8,341,客訂品-台中倉
,,B0104016,荷蘭皇家菲仕蘭無水奶油,20270223,20270223            ,1,341,客訂品-台北倉
,,A0299007,SOFT1000吐司預拌粉,20270224,20270224            ,600,342,客訂品-台中倉
,,B0205001,LUXE北海道鮮奶油乾酪,20270224,20270224            ,600,342,大榮松山
,,H0301029,義香熟黑芝麻粒,20270224,20270224            ,12,342,台北倉庫
,,H0301030,義香熟白芝麻粒,20270224,20270224            ,4,342,台北倉庫
,,M0101009,信功1cm厚切培根1K,20270224,20280224            ,120,342,苗栗倉庫
,,F0101049,L'Opera Dark N.1 59%(鈕扣)黑巧克力5K,20270225,20270225            ,600,343,台中倉庫
,,F0101049,L'Opera Dark N.1 59%(鈕扣)黑巧克力5K,20270225,20270225            ,200,343,台北倉庫
,,H0203011,台灣高雄9號特級紅豆30KG,20270226,20270226            ,2,344,貼標暫存
,,I0205002,功祥酸櫻桃乾1K,20270226,20270226            ,6,344,台中倉庫
,,I0205002,功祥酸櫻桃乾1K,20270226,20270226            ,18,344,台北倉庫
,,I0205002,功祥酸櫻桃乾1K,20270226,20270226            ,13,344,苗栗倉庫
,,J0299015,BULL DOG食堂用中濃醬汁,20270226,20270226            ,1248,344,好好立和-台北倉
,,J0299015,BULL DOG食堂用中濃醬汁,20270226,20270226            ,178,344,客訂品-台北倉
,,C0102001,美食家沙拉油18L,20270228,20270228            ,2,346,台中倉庫
,,C0102001,美食家沙拉油18L,20270228,20270228            ,269,346,苗栗倉庫
,,I0102005,Corsiglia糖漬檸檬條(8cm)1K,20270228,20270228            ,11,346,台中倉庫
,,I0102005,Corsiglia糖漬檸檬條(8cm)1K,20270228,20270228            ,1,346,台北倉庫
,,I0102005,Corsiglia糖漬檸檬條(8cm)1K,20270228,20270228            ,3,346,苗栗倉庫
,,I0102017,Corsiglia糖漬橘皮丁(6x6mm)2.5K,20270228,20270228            ,7,346,台中倉庫
,,J0499024,東丸淡口醬油18L,20270228,20270228            ,11,346,台北倉庫
,,H0399034,信豐脫殼紅藜,20270301,20270301            ,9,347,苗栗倉庫
,,I0599042,蓉櫻農場桂花釀(600-650克),20270301,20270301            ,10,347,台中倉庫
,,I0599042,蓉櫻農場桂花釀(600-650克),20270301,20270301            ,12,347,台北倉庫
,,I0599042,蓉櫻農場桂花釀(600-650克),20270301,20270301            ,14,347,苗栗倉庫
,,J0101013,橫井釀造米醋-白壽1.8L,20270302,20270302            ,8,348,客訂品-台北倉
,,M0199009,FOODHOOD辣味風乾臘腸Cayenne Pepper Salami 60G,20270302,20270302            ,16,348,台北倉庫
,,M0199010,FOODHOOD煙燻梅花培根Bacon 60G,20270302,20270302            ,125,348,台北倉庫
,,M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,20270302,20270302            ,50,348,台北倉庫
,,M0502001,FOODHOOD美式煙燻烤牛肉Pastrami 60G,20270302,20270302            ,70,348,台北倉庫
,,F0101030,L'Opera美索38%(鈕扣)經典牛奶巧克力5K,20270303,20270303            ,160,349,好食在
,,H0103001,胡桃30lb,20270303,20270303            ,1,349,台北倉庫
,,H0103002,胡桃1KG,20270303,20270303            ,47,349,台中倉庫
,,H0103002,胡桃1KG,20270303,20270303            ,5,349,苗栗倉庫
,,H0601022,Authentic馬達加斯加香草籽濃縮醬(新版1KG),20270303,20270303            ,13,349,台中倉庫
,,H0601022,Authentic馬達加斯加香草籽濃縮醬(新版1KG),20270303,20270303            ,35,349,台北倉庫
,,H0601022,Authentic馬達加斯加香草籽濃縮醬(新版1KG),20270303,20270303            ,19,349,苗栗倉庫
,,J0101021,橫井釀造 真黑醋500ML,20270303,20270303            ,11,349,客訂品-台北倉
,,K0301026,黃金鵝油(原味),20270303,20270303            ,15,349,苗栗倉庫
,,A0202011,昭和天婦羅EX 700G,20270304,20270304            ,80,350,台北倉庫
,,I0299033,守窯者台灣煙燻龍眼乾(五天五夜)18KG,20270304,20270304            ,6,350,台北倉庫
,,B0601002,安佳全脂奶粉1KG,20270305,20270305            ,7,351,台中倉庫
,,A0202011,昭和天婦羅EX 700G,20270306,20270306            ,88,352,台中倉庫
,,A0202011,昭和天婦羅EX 700G,20270306,20270306            ,594,352,苗栗倉庫
,,A0311001,前原製粉白玉粉(櫻)1K,20270306,20270306            ,115,352,台中倉庫
,,A0311001,前原製粉白玉粉(櫻)1K,20270306,20270306            ,341,352,台北倉庫
,,A0311001,前原製粉白玉粉(櫻)1K,20270306,20270306            ,600,352,好好立和-台北倉
,,A0311001,前原製粉白玉粉(櫻)1K,20270306,20270306            ,163,352,苗栗倉庫
,,L0201005,法國美極麵包改良劑M1% 2K,20270306,20270306            ,104,352,苗栗倉庫
,,H0301031,義香熟黑芝麻粉,20270308,20270308            ,12,354,台中倉庫
,,H0301031,義香熟黑芝麻粉,20270308,20270308            ,18,354,台北倉庫
,,H0301031,義香熟黑芝麻粉,20270308,20270308            ,47,354,苗栗倉庫
,,H0301029,義香熟黑芝麻粒,20270309,20270309            ,12,355,台北倉庫
,,H0301029,義香熟黑芝麻粒,20270309,20270309            ,60,355,苗栗倉庫
,,H0301030,義香熟白芝麻粒,20270309,20270309            ,12,355,台北倉庫
,,M0199008,FOODHOOD原味風乾臘腸Salami 60G,20270309,20270309            ,15,355,台中倉庫
,,M0199008,FOODHOOD原味風乾臘腸Salami 60G,20270309,20270309            ,2,355,台北倉庫
,,M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,20270309,20270309            ,50,355,台北倉庫
,,M0502001,FOODHOOD美式煙燻烤牛肉Pastrami 60G,20270309,20270309            ,25,355,台北倉庫
,,J0303001,九鬼星印純胡麻醬(和風)1K,20270310,20270310            ,10,356,客訂品-台北倉
,,K0301003,義香原味黑芝麻醬3KG,20270310,20270310            ,6,356,台中倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270310,20270310            ,30,356,台北倉庫
,,K0301003,義香原味黑芝麻醬3KG,20270310,20270310            ,6,356,苗栗倉庫
,,H0101016,甘博士馬卡龍杏仁粉25lb,20270311,20270311            ,24,357,台中鎖貨倉
,,H0101017,甘博士馬卡龍杏仁粉1KG,20270311,20270311            ,55,357,台中倉庫
,,H0101017,甘博士馬卡龍杏仁粉1KG,20270311,20270311            ,65,357,台北倉庫
,,H0101017,甘博士馬卡龍杏仁粉1KG,20270311,20270311            ,54,357,苗栗倉庫
,,J0299015,BULL DOG食堂用中濃醬汁,20270311,20270311            ,1200,357,好好立和-台北倉
,,C0199017,"Auzure澳廚 OMEGA 9芥花油(鐵桶裝,無附水龍頭)20L",20270312,20270312            ,6,358,台中倉庫
,,C0199017,"Auzure澳廚 OMEGA 9芥花油(鐵桶裝,無附水龍頭)20L",20270312,20270312            ,2,358,台北倉庫
,,C0199017,"Auzure澳廚 OMEGA 9芥花油(鐵桶裝,無附水龍頭)20L",20270312,20270312            ,50,358,同立台南倉儲
,,C0199017,"Auzure澳廚 OMEGA 9芥花油(鐵桶裝,無附水龍頭)20L",20270312,20270312            ,57,358,苗栗倉庫
,,F0101050,L'Opera勒卡朵57%(鈕扣)經典巧克力5K,20270312,20270312            ,20,358,台北倉庫
,,G0602044,舞茶柚香金萱茶葉300G,20270312,20270312            ,2,358,客訂品-台北倉
,,F0101042,L'Opera塔妮亞62%(鈕扣)產地巧克力5K,20270314,20270314            ,10,360,台中倉庫
,,F0101042,L'Opera塔妮亞62%(鈕扣)產地巧克力5K,20270314,20270314            ,350,360,台北倉庫
,,K0101042,柴魚厚片600G,20270314,20270314            ,19,360,台中倉庫
,,K0101042,柴魚厚片600G,20270314,20270314            ,54,360,台北倉庫
,,K0201019,柴魚粉1K,20270314,20270314            ,58,360,台北倉庫
,,B0601001,安佳全脂奶粉25KG,20270315,20270315            ,1.11022302462516E-16,361,委外加工倉
,,B0601002,安佳全脂奶粉1KG,20270315,20270315            ,17,361,台北倉庫
,,B0601002,安佳全脂奶粉1KG,20270315,20270315            ,9,361,苗栗倉庫
,,D9999023,加藤美蜂園黑糖蜜2.5KG,20270315,20270315            ,1,361,台中倉庫
,,D9999023,加藤美蜂園黑糖蜜2.5KG,20270315,20270315            ,8,361,苗栗倉庫
,,I0204011,Liberitas無籽青橄欖935G,20270315,20270315            ,4,361,苗栗倉庫
,,G0601023,滿壽多園 靜岡焙茶包4G,20270316,20270316            ,10,362,台中倉庫
,,G0601023,滿壽多園 靜岡焙茶包4G,20270316,20270316            ,27,362,台北倉庫
,,D9999023,加藤美蜂園黑糖蜜2.5KG,20270318,20270318            ,6,364,台中倉庫
,,D9999023,加藤美蜂園黑糖蜜2.5KG,20270318,20270318            ,41,364,台北倉庫
,,B0601002,安佳全脂奶粉1KG,20270320,20270320            ,22,366,苗栗倉庫
,,G0602004,唐寧皇家伯爵茶500G,20270320,20270320            ,14,366,台中倉庫
,,G0602004,唐寧皇家伯爵茶500G,20270320,20270320            ,10,366,台北倉庫
,,G0602004,唐寧皇家伯爵茶500G,20270320,20270320            ,5,366,苗栗倉庫
,,G0602044,舞茶柚香金萱茶葉300G,20270320,20270320            ,3,366,客訂品-台北倉
,,B0104013,荷蘭皇家菲仕蘭發酵奶油25KG,20270324,20270324            ,6,370,台中倉庫
,,B0104013,荷蘭皇家菲仕蘭發酵奶油25KG,20270324,20270324            ,77,370,台北倉庫
,,B0104013,荷蘭皇家菲仕蘭發酵奶油25KG,20270324,20270324            ,12,370,苗栗倉庫
,,D0199026,甘蔗黑糖蜜,20270325,20270325            ,19,371,台中倉庫
,,D0199026,甘蔗黑糖蜜,20270325,20270325            ,20,371,台中_調撥在途
,,D0199026,甘蔗黑糖蜜,20270325,20270325            ,26,371,台北倉庫
,,D0199026,甘蔗黑糖蜜,20270325,20270325            ,312,371,好好立和-台北倉
,,F0101053,L'Opera佳雅斯70%(鈕扣)產地巧克力5K,20270325,20270325            ,65,371,台北倉庫
,,J0399062,創味燒肉醬汁2.2KG,20270325,20270325            ,13,371,台中倉庫
,,J0399062,創味燒肉醬汁2.2KG,20270325,20270325            ,18,371,台北倉庫
,,J0599005,盛田釀造 藏出本味醂1.8L,20270326,20270326            ,47,372,台中倉庫
,,J0599005,盛田釀造 藏出本味醂1.8L,20270326,20270326            ,105,372,台北倉庫
,,J0599005,盛田釀造 藏出本味醂1.8L,20270326,20270326            ,22,372,苗栗倉庫
,,F0301008,L'Opera馬達加斯加100%可可膏2KG,20270328,20270328            ,8,374,好食在
,,F0301008,L'Opera馬達加斯加100%可可膏2KG,20270328,20270328            ,4,374,客訂品-台北倉
,,G0601019,滿壽多園 靜岡抹茶粉1K,20270330,20270330            ,7,376,台中鎖貨倉
